Location,Scenario,Smolt type,Deploy period,Period,X,W,Employ bin,Harvest bin,Deploy bin,Deploy type bin,Y
2,2,0,56,57,163365.5059819722,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,56,58,281988.4674268996,0.0,1.0,-0.0,-0.0,0.0,0.0
2,2,0,56,59,536674.9210767876,0.0,1.0,-0.0,0.0,0.0,0.0
2,2,0,56,60,1021389.1849582118,0.0,0.0,0.0,0.0,0.0,0.0
2,3,0,8,8,57477.047754729625,0.0,1.0,0.0,1.0,1.0,57477.047754729625
2,3,0,8,9,98230.02361779397,0.0,1.0,0.0,-0.0,0.0,0.0
2,3,0,8,10,176753.2518413231,0.0,1.0,0.0,-0.0,0.0,0.0
2,3,0,8,11,349989.9971554157,0.0,1.0,0.0,0.0,0.0,0.0
2,3,0,8,12,559508.9547002574,0.0,1.0,0.0,-0.0,0.0,0.0
2,3,0,8,13,762647.8479446014,0.0,1.0,0.0,-0.0,0.0,0.0
2,3,0,8,14,883127.5162720341,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,15,975390.2681517195,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,16,1060270.2787610611,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,17,1128110.6684626637,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,18,1242946.7187233241,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,19,1390992.5848984201,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,20,1611524.8145403694,0.0,1.0,0.0,-0.0,0.0,0.0
2,3,0,8,21,1924822.030340913,852408.1791365915,1.0,1.0,-0.0,0.0,0.0
2,3,0,8,22,1532470.6867761584,980350.2519210365,1.0,1.0,-0.0,0.0,0.0
2,3,0,8,23,885018.6754224817,401106.04776456713,1.0,1.0,-0.0,0.0,0.0
2,3,0,8,24,628709.310094929,249999.99999999994,1.0,1.0,-0.0,0.0,0.0
2,3,0,8,25,453369.1300886927,0.0,1.0,0.0,-0.0,0.0,0.0
2,3,0,8,26,493340.79390524904,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,27,526613.5828599427,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,28,554238.8596644863,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,29,578546.3875074349,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,8,30,609641.7937360376,375975.33735605574,1.0,1.0,-0.0,0.0,0.0
2,3,0,8,31,279295.6203399962,307686.0445122553,1.0,1.0,-0.0,0.0,0.0
2,3,0,34,34,96535.7269931691,0.0,1.0,-0.0,1.0,1.0,96535.7269931691
2,3,0,34,35,187492.10637982682,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,36,303042.35374664754,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,37,475116.09438940417,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,38,650583.6646425782,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,39,811876.3085894941,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,40,906252.8594077714,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,41,982707.0555201408,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,42,1091206.953206898,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,43,1237612.3228902123,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,44,1529599.3327939708,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,45,1881031.929851638,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,46,2382047.361290188,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,34,47,3007069.8673823555,530531.9265152491,1.0,1.0,-0.0,0.0,0.0
2,3,0,34,48,3086294.5596202747,761872.3043471905,1.0,1.0,-0.0,0.0,0.0
2,3,0,34,49,2754558.8289392376,479753.73629496945,1.0,1.0,-0.0,0.0,0.0
2,3,0,34,50,2557809.648285115,350745.72146373644,1.0,1.0,-0.0,0.0,0.0
2,3,0,34,51,2407140.069847295,284608.3750355482,1.0,1.0,-0.0,0.0,0.0
2,3,0,34,52,2268526.8683574405,250000.0,1.0,1.0,-0.0,0.0,0.0
2,3,0,34,53,2133305.981283907,2265205.971205707,1.0,1.0,-0.0,0.0,0.0
2,3,0,34,54,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,3,0,34,55,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,3,0,34,56,0.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,3,0,34,57,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,56,56,100000.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,3,0,56,57,170903.04296241605,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,56,58,307519.7122085634,0.0,1.0,-0.0,-0.0,0.0,0.0
2,3,0,56,59,608921.3187304249,0.0,1.0,-0.0,0.0,0.0,0.0
2,3,0,56,60,1205728.1458202226,0.0,0.0,0.0,0.0,0.0,0.0
2,4,0,8,8,57477.047754729625,0.0,1.0,0.0,1.0,1.0,57477.047754729625
2,4,0,8,9,100445.29762809597,0.0,1.0,0.0,-0.0,0.0,0.0
2,4,0,8,10,184411.54512367325,0.0,1.0,0.0,-0.0,0.0,0.0
2,4,0,8,11,372081.66767737403,0.0,1.0,0.0,0.0,0.0,0.0
2,4,0,8,12,601160.839478051,0.0,1.0,0.0,-0.0,0.0,0.0
2,4,0,8,13,824461.8215043565,0.0,1.0,0.0,-0.0,0.0,0.0
2,4,0,8,14,957290.939343071,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,15,1059171.150330846,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,16,1153003.966863716,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,17,1228071.3482098698,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,18,1355228.3628288545,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,19,1519333.2223838926,0.0,1.0,0.0,-0.0,0.0,0.0
2,4,0,8,20,1764095.6908503585,249999.99999999965,1.0,1.0,-0.0,0.0,0.0
2,4,0,8,21,1862350.4512711866,1010077.4900013213,1.0,1.0,-0.0,0.0,0.0
2,4,0,8,22,1303931.4978719759,1006098.4189482481,1.0,1.0,-0.0,0.0,0.0
2,4,0,8,23,584931.2467120352,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,24,681831.9757222042,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,25,763756.9675655554,507387.20350868197,1.0,1.0,-0.0,0.0,0.0
2,4,0,8,26,324470.0994595657,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,27,346594.568311053,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,28,364972.74992082396,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,29,381150.1400072406,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,30,401850.0011512006,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,8,31,432234.20340384496,476609.36361948896,1.0,1.0,-0.0,0.0,0.0
2,4,0,34,34,96535.7269931691,0.0,1.0,-0.0,1.0,1.0,96535.7269931691
2,4,0,34,35,192627.1120796111,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,36,316372.1711662025,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,37,502398.4406374854,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,38,693362.2066629176,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,39,869646.1778516414,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,40,973063.0086778316,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,41,1056964.7440872525,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,42,1176172.5449249994,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,43,1337262.2352500842,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,44,1659184.8456457574,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,45,2047599.8319418463,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,46,2602669.3287631324,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,47,3296761.4483030927,956958.9000624651,1.0,1.0,-0.0,0.0,0.0
2,4,0,34,48,3018274.998174778,791133.1196586061,1.0,1.0,-0.0,0.0,0.0
2,4,0,34,49,2653613.592122975,493133.1809362611,1.0,1.0,-0.0,0.0,0.0
2,4,0,34,50,2436697.1574698566,635103.4264076707,1.0,1.0,-0.0,0.0,0.0
2,4,0,34,51,1994614.8882007736,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,34,52,2117088.228074614,250000.00000000093,1.0,1.0,-0.0,0.0,0.0
2,4,0,34,53,1975508.8017424461,2099108.476993551,1.0,1.0,-0.0,0.0,0.0
2,4,0,34,54,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,4,0,34,55,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2,4,0,34,56,0.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,4,0,34,57,0.0,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,56,56,100000.0,0.0,1.0,-0.0,1.0,1.0,100000.0
2,4,0,56,57,174757.23188971655,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,56,58,320843.8017043047,0.0,1.0,-0.0,-0.0,0.0,0.0
2,4,0,56,59,647356.9576244571,0.0,1.0,-0.0,0.0,0.0,0.0
2,4,0,56,60,1306152.8019513255,0.0,0.0,0.0,0.0,0.0,0.0
